cols,rows,inserted_rows,start_op,end_op,time_diff,operation,file_size(KB)
3,46500,3000,2022-07-31 21:24:59.336816,2022-07-31 21:26:49.895018,110.558202,INSERT,2772.0
3,46500,3000,2022-07-31 21:26:49.897043,2022-07-31 21:26:49.905029,0.007986,SELECT,2772.0
3,49600,3100,2022-07-31 21:26:49.907017,2022-07-31 21:28:53.375930,123.468913,INSERT,2772.0
3,49600,3100,2022-07-31 21:28:53.378919,2022-07-31 21:28:53.391915,0.012996,SELECT,2772.0
3,52800,3200,2022-07-31 21:28:53.393912,2022-07-31 21:30:51.409292,118.01538,INSERT,2772.0
3,52800,3200,2022-07-31 21:30:51.416309,2022-07-31 21:30:51.438213,0.021904,SELECT,2772.0
3,56100,3300,2022-07-31 21:30:51.440209,2022-07-31 21:32:53.307905,121.867696,INSERT,2772.0
3,56100,3300,2022-07-31 21:32:53.309881,2022-07-31 21:32:53.319872,0.009991,SELECT,2772.0
3,59500,3400,2022-07-31 21:32:53.321861,2022-07-31 21:34:58.748342,125.426481,INSERT,2772.0
3,59500,3400,2022-07-31 21:34:58.750350,2022-07-31 21:34:58.761340,0.01099,SELECT,2772.0
3,63000,3500,2022-07-31 21:34:58.763297,2022-07-31 21:37:09.480534,130.717237,INSERT,2772.0
3,63000,3500,2022-07-31 21:37:09.482527,2022-07-31 21:37:09.493528,0.011001,SELECT,2772.0
3,66600,3600,2022-07-31 21:37:09.495522,2022-07-31 21:39:29.576616,140.081094,INSERT,2772.0
3,66600,3600,2022-07-31 21:39:29.579608,2022-07-31 21:39:29.593571,0.013963,SELECT,2772.0
3,70300,3700,2022-07-31 21:39:29.596563,2022-07-31 21:41:47.947576,138.351013,INSERT,2772.0
3,70300,3700,2022-07-31 21:41:47.949604,2022-07-31 21:41:47.963571,0.013967,SELECT,2772.0
3,74100,3800,2022-07-31 21:41:47.966559,2022-07-31 21:44:08.258985,140.292426,INSERT,2772.0
3,74100,3800,2022-07-31 21:44:08.262975,2022-07-31 21:44:08.279968,0.016993,SELECT,2772.0
3,78000,3900,2022-07-31 21:44:08.282953,2022-07-31 21:46:32.238648,143.955695,INSERT,2772.0
3,78000,3900,2022-07-31 21:46:32.241675,2022-07-31 21:46:32.256639,0.014964,SELECT,2772.0
3,82000,4000,2022-07-31 21:46:32.259624,2022-07-31 21:49:04.433594,152.17397,INSERT,2772.0
3,82000,4000,2022-07-31 21:49:04.437577,2022-07-31 21:49:04.453503,0.015926,SELECT,2772.0
3,86100,4100,2022-07-31 21:49:04.456534,2022-07-31 21:51:40.714071,156.257537,INSERT,2772.0
3,86100,4100,2022-07-31 21:51:40.717063,2022-07-31 21:51:40.734017,0.016954,SELECT,2772.0
3,90300,4200,2022-07-31 21:51:40.737009,2022-07-31 21:54:15.961010,155.224001,INSERT,2772.0
3,90300,4200,2022-07-31 21:54:15.964003,2022-07-31 21:54:15.981955,0.017952,SELECT,2772.0
3,94600,4300,2022-07-31 21:54:15.984947,2022-07-31 21:56:54.847020,158.862073,INSERT,2888.0
3,94600,4300,2022-07-31 21:56:54.851042,2022-07-31 21:56:54.868995,0.017953,SELECT,2888.0
3,99000,4400,2022-07-31 21:56:54.872952,2022-07-31 21:59:42.393401,167.520449,INSERT,3024.0
3,99000,4400,2022-07-31 21:59:42.397352,2022-07-31 21:59:42.416301,0.018949,SELECT,3024.0
3,103500,4500,2022-07-31 21:59:42.419293,2022-07-31 22:02:32.881660,170.462367,INSERT,3160.0
3,103500,4500,2022-07-31 22:02:32.897623,2022-07-31 22:02:32.931530,0.033907,SELECT,3160.0
3,108100,4600,2022-07-31 22:02:32.935520,2022-07-31 22:05:23.077348,170.141828,INSERT,3300.0
3,108100,4600,2022-07-31 22:05:23.077348,2022-07-31 22:05:23.108585,0.031237,SELECT,3300.0
3,112800,4700,2022-07-31 22:05:23.108585,2022-07-31 22:08:17.201453,174.092868,INSERT,3444.0
3,112800,4700,2022-07-31 22:08:17.205444,2022-07-31 22:08:17.227643,0.022199,SELECT,3444.0
3,117600,4800,2022-07-31 22:08:17.227643,2022-07-31 22:11:19.537762,182.310119,INSERT,3592.0
3,117600,4800,2022-07-31 22:11:19.553382,2022-07-31 22:11:19.569004,0.015622,SELECT,3592.0
3,122500,4900,2022-07-31 22:11:19.569004,2022-07-31 22:14:24.720013,185.151009,INSERT,3744.0
3,122500,4900,2022-07-31 22:14:24.735505,2022-07-31 22:14:24.766708,0.031203,SELECT,3744.0
4,100,100,2022-07-31 22:14:24.844882,2022-07-31 22:14:28.628733,3.783851,INSERT,3744.0
4,100,100,2022-07-31 22:14:28.628733,2022-07-31 22:14:28.628733,0.0,SELECT,3744.0
4,300,200,2022-07-31 22:14:28.644189,2022-07-31 22:14:35.935363,7.291174,INSERT,3744.0
4,300,200,2022-07-31 22:14:35.935363,2022-07-31 22:14:35.935363,0.0,SELECT,3744.0
4,600,300,2022-07-31 22:14:35.935363,2022-07-31 22:14:47.012592,11.077229,INSERT,3744.0
4,600,300,2022-07-31 22:14:47.027913,2022-07-31 22:14:47.027913,0.0,SELECT,3744.0
4,1000,400,2022-07-31 22:14:47.027913,2022-07-31 22:15:01.835073,14.80716,INSERT,3744.0
4,1000,400,2022-07-31 22:15:01.835073,2022-07-31 22:15:01.835073,0.0,SELECT,3744.0
4,1500,500,2022-07-31 22:15:01.850524,2022-07-31 22:15:20.319728,18.469204,INSERT,3744.0
4,1500,500,2022-07-31 22:15:20.319728,2022-07-31 22:15:20.319728,0.0,SELECT,3744.0
4,2100,600,2022-07-31 22:15:20.319728,2022-07-31 22:15:42.392454,22.072726,INSERT,3744.0
4,2100,600,2022-07-31 22:15:42.407908,2022-07-31 22:15:42.407908,0.0,SELECT,3744.0
4,2800,700,2022-07-31 22:15:42.407908,2022-07-31 22:16:08.243619,25.835711,INSERT,3744.0
4,2800,700,2022-07-31 22:16:08.243619,2022-07-31 22:16:08.243619,0.0,SELECT,3744.0
4,3600,800,2022-07-31 22:16:08.243619,2022-07-31 22:16:38.263514,30.019895,INSERT,3744.0
4,3600,800,2022-07-31 22:16:38.263514,2022-07-31 22:16:38.263514,0.0,SELECT,3744.0
4,4500,900,2022-07-31 22:16:38.263514,2022-07-31 22:17:13.897502,35.633988,INSERT,3744.0
4,4500,900,2022-07-31 22:17:13.897502,2022-07-31 22:17:13.897502,0.0,SELECT,3744.0
4,5500,1000,2022-07-31 22:17:13.897502,2022-07-31 22:17:50.796718,36.899216,INSERT,3744.0
4,5500,1000,2022-07-31 22:17:50.796718,2022-07-31 22:17:50.796718,0.0,SELECT,3744.0
4,6600,1100,2022-07-31 22:17:50.812310,2022-08-01 09:32:05.507753,40454.695443,INSERT,3744.0
4,6600,1100,2022-08-01 09:32:05.507753,2022-08-01 09:32:05.507753,0.0,SELECT,3744.0
4,7800,1200,2022-08-01 09:32:05.507753,2022-08-01 09:32:49.738884,44.231131,INSERT,3744.0
4,7800,1200,2022-08-01 09:32:49.738884,2022-08-01 09:32:49.754364,0.01548,SELECT,3744.0
4,9100,1300,2022-08-01 09:32:49.754364,2022-08-01 09:33:37.804701,48.050337,INSERT,3744.0
4,9100,1300,2022-08-01 09:33:37.804701,2022-08-01 09:33:37.820361,0.01566,SELECT,3744.0
4,10500,1400,2022-08-01 09:33:37.820361,2022-08-01 09:34:29.692059,51.871698,INSERT,3744.0
4,10500,1400,2022-08-01 09:34:29.692059,2022-08-01 09:34:29.707481,0.015422,SELECT,3744.0
4,12000,1500,2022-08-01 09:34:29.707481,2022-08-01 09:35:30.369016,60.661535,INSERT,3744.0
4,12000,1500,2022-08-01 09:35:30.378188,2022-08-01 09:35:30.389,0.010812,SELECT,3744.0
4,13600,1600,2022-08-01 09:35:30.396692,2022-08-01 09:36:29.603104,59.206412,INSERT,3744.0
4,13600,1600,2022-08-01 09:36:29.618548,2022-08-01 09:36:29.618548,0.0,SELECT,3744.0
4,15300,1700,2022-08-01 09:36:29.618548,2022-08-01 09:37:32.378024,62.759476,INSERT,3744.0
4,15300,1700,2022-08-01 09:37:32.378024,2022-08-01 09:37:32.394345,0.016321,SELECT,3744.0
4,17100,1800,2022-08-01 09:37:32.405743,2022-08-01 09:38:43.075870,70.670127,INSERT,3744.0
4,17100,1800,2022-08-01 09:38:43.091488,2022-08-01 09:38:43.107108,0.01562,SELECT,3744.0
4,19000,1900,2022-08-01 09:38:43.107108,2022-08-01 09:39:53.115876,70.008768,INSERT,3744.0
4,19000,1900,2022-08-01 09:39:53.115876,2022-08-01 09:39:53.131498,0.015622,SELECT,3744.0
4,21000,2000,2022-08-01 09:39:53.147117,2022-08-01 09:41:06.920784,73.773667,INSERT,3744.0
4,21000,2000,2022-08-01 09:41:06.920784,2022-08-01 09:41:06.951829,0.031045,SELECT,3744.0
4,23100,2100,2022-08-01 09:41:06.951829,2022-08-01 09:42:26.134138,79.182309,INSERT,3744.0
4,23100,2100,2022-08-01 09:42:26.134138,2022-08-01 09:42:26.165214,0.031076,SELECT,3744.0
4,25300,2200,2022-08-01 09:42:26.165214,2022-08-01 09:43:48.846058,82.680844,INSERT,3744.0
4,25300,2200,2022-08-01 09:43:48.846058,2022-08-01 09:43:48.877261,0.031203,SELECT,3744.0
4,27600,2300,2022-08-01 09:43:48.877261,2022-08-01 09:45:13.709762,84.832501,INSERT,3744.0
4,27600,2300,2022-08-01 09:45:13.709762,2022-08-01 09:45:13.741005,0.031243,SELECT,3744.0
4,30000,2400,2022-08-01 09:45:13.756592,2022-08-01 09:46:50.864946,97.108354,INSERT,3744.0
4,30000,2400,2022-08-01 09:46:50.864946,2022-08-01 09:46:50.880563,0.015617,SELECT,3744.0
4,32500,2500,2022-08-01 09:46:50.880563,2022-08-01 09:48:23.220229,92.339666,INSERT,3744.0
4,32500,2500,2022-08-01 09:48:23.220229,2022-08-01 09:48:23.236252,0.016023,SELECT,3744.0
4,35100,2600,2022-08-01 09:48:23.236252,2022-08-01 09:50:06.701860,103.465608,INSERT,3744.0
4,35100,2600,2022-08-01 09:50:06.701860,2022-08-01 09:50:06.717787,0.015927,SELECT,3744.0
4,37800,2700,2022-08-01 09:50:06.717787,2022-08-01 09:51:46.342553,99.624766,INSERT,3744.0
4,37800,2700,2022-08-01 09:51:46.347181,2022-08-01 09:51:46.387430,0.040249,SELECT,3744.0
4,40600,2800,2022-08-01 09:51:46.392512,2022-08-01 09:53:31.077610,104.685098,INSERT,3744.0
4,40600,2800,2022-08-01 09:53:31.077610,2022-08-01 09:53:31.120401,0.042791,SELECT,3744.0
4,43500,2900,2022-08-01 09:53:31.130491,2022-08-01 09:55:19.878823,108.748332,INSERT,3744.0
4,43500,2900,2022-08-01 09:55:19.889070,2022-08-01 09:55:19.929128,0.040058,SELECT,3744.0
4,46500,3000,2022-08-01 09:55:19.939301,2022-08-01 09:57:27.307505,127.368204,INSERT,3744.0
4,46500,3000,2022-08-01 09:57:27.307505,2022-08-01 09:57:27.323126,0.015621,SELECT,3744.0
4,49600,3100,2022-08-01 09:57:27.323126,2022-08-01 09:59:21.920015,114.596889,INSERT,3744.0
4,49600,3100,2022-08-01 09:59:21.920015,2022-08-01 09:59:21.966913,0.046898,SELECT,3744.0
4,52800,3200,2022-08-01 09:59:21.966913,2022-08-01 10:01:25.722141,123.755228,INSERT,3744.0
4,52800,3200,2022-08-01 10:01:25.737564,2022-08-01 10:01:25.800045,0.062481,SELECT,3744.0
4,56100,3300,2022-08-01 10:01:25.815668,2022-08-01 10:03:28.109122,122.293454,INSERT,3744.0
4,56100,3300,2022-08-01 10:03:28.124678,2022-08-01 10:03:28.187162,0.062484,SELECT,3744.0
4,59500,3400,2022-08-01 10:03:28.187162,2022-08-01 10:05:37.052024,128.864862,INSERT,3744.0
4,59500,3400,2022-08-01 10:05:37.067456,2022-08-01 10:05:37.129966,0.06251,SELECT,3744.0
4,63000,3500,2022-08-01 10:05:37.145587,2022-08-01 10:07:50.058262,132.912675,INSERT,3744.0
4,63000,3500,2022-08-01 10:07:50.073916,2022-08-01 10:07:50.136399,0.062483,SELECT,3744.0
4,66600,3600,2022-08-01 10:07:50.152021,2022-08-01 10:10:06.188365,136.036344,INSERT,3744.0
4,66600,3600,2022-08-01 10:10:06.204012,2022-08-01 10:10:06.266505,0.062493,SELECT,3744.0
4,70300,3700,2022-08-01 10:10:06.282138,2022-08-01 10:12:29.201586,142.919448,INSERT,3744.0
4,70300,3700,2022-08-01 10:12:29.217207,2022-08-01 10:12:29.264067,0.04686,SELECT,3744.0
4,74100,3800,2022-08-01 10:12:29.264067,2022-08-01 10:14:49.475249,140.211182,INSERT,3744.0
4,74100,3800,2022-08-01 10:14:49.490907,2022-08-01 10:14:49.569002,0.078095,SELECT,3744.0
4,78000,3900,2022-08-01 10:14:49.584628,2022-08-01 10:17:14.251526,144.666898,INSERT,3744.0
4,78000,3900,2022-08-01 10:17:14.267119,2022-08-01 10:17:14.345220,0.078101,SELECT,3744.0
4,82000,4000,2022-08-01 10:17:14.360840,2022-08-01 10:19:49.978277,155.617437,INSERT,3744.0
4,82000,4000,2022-08-01 10:19:49.993708,2022-08-01 10:19:50.071809,0.078101,SELECT,3744.0
4,86100,4100,2022-08-01 10:19:50.071809,2022-08-01 10:22:22.250556,152.178747,INSERT,3744.0
4,86100,4100,2022-08-01 10:22:22.266174,2022-08-01 10:22:22.328659,0.062485,SELECT,3744.0
4,90300,4200,2022-08-01 10:22:22.344271,2022-08-01 10:25:10.918031,168.57376,INSERT,3744.0
4,90300,4200,2022-08-01 10:25:10.933654,2022-08-01 10:25:11.011785,0.078131,SELECT,3744.0
4,94600,4300,2022-08-01 10:25:11.027378,2022-08-01 10:27:50.193482,159.166104,INSERT,3744.0
4,94600,4300,2022-08-01 10:27:50.209135,2022-08-01 10:27:50.240379,0.031244,SELECT,3744.0
4,99000,4400,2022-08-01 10:27:50.240379,2022-08-01 10:30:35.140951,164.900572,INSERT,3812.0
4,99000,4400,2022-08-01 10:30:35.156612,2022-08-01 10:30:35.187849,0.031237,SELECT,3812.0
4,103500,4500,2022-08-01 10:30:35.187849,2022-08-01 10:33:43.647450,188.459601,INSERT,3984.0
4,103500,4500,2022-08-01 10:33:43.663078,2022-08-01 10:33:43.772420,0.109342,SELECT,3984.0
4,108100,4600,2022-08-01 10:33:43.788043,2022-08-01 10:36:33.849580,170.061537,INSERT,4160.0
4,108100,4600,2022-08-01 10:36:33.865237,2022-08-01 10:36:33.958941,0.093704,SELECT,4160.0
4,112800,4700,2022-08-01 10:36:33.958941,2022-08-01 10:39:27.484814,173.525873,INSERT,4344.0
4,112800,4700,2022-08-01 10:39:27.500239,2022-08-01 10:39:27.578343,0.078104,SELECT,4344.0
4,117600,4800,2022-08-01 10:39:27.578343,2022-08-01 10:42:26.039171,178.460828,INSERT,4528.0
4,117600,4800,2022-08-01 10:42:26.054795,2022-08-01 10:42:26.179763,0.124968,SELECT,4528.0
4,122500,4900,2022-08-01 10:42:26.211002,2022-08-01 10:45:39.215268,193.004266,INSERT,4716.0
4,122500,4900,2022-08-01 10:45:39.230854,2022-08-01 10:45:39.277715,0.046861,SELECT,4716.0
5,100,100,2022-08-01 10:45:39.371645,2022-08-01 10:45:43.097356,3.725711,INSERT,4716.0
5,100,100,2022-08-01 10:45:43.112880,2022-08-01 10:45:43.112880,0.0,SELECT,4716.0
5,300,200,2022-08-01 10:45:43.112880,2022-08-01 10:45:50.423869,7.310989,INSERT,4716.0
5,300,200,2022-08-01 10:45:50.423869,2022-08-01 10:45:50.423869,0.0,SELECT,4716.0
5,600,300,2022-08-01 10:45:50.423869,2022-08-01 10:46:01.546881,11.123012,INSERT,4716.0
5,600,300,2022-08-01 10:46:01.546881,2022-08-01 10:46:01.546881,0.0,SELECT,4716.0
5,1000,400,2022-08-01 10:46:01.562460,2022-08-01 10:46:16.420379,14.857919,INSERT,4716.0
5,1000,400,2022-08-01 10:46:16.420379,2022-08-01 10:46:16.420379,0.0,SELECT,4716.0
5,1500,500,2022-08-01 10:46:16.435804,2022-08-01 10:46:34.908775,18.472971,INSERT,4716.0
5,1500,500,2022-08-01 10:46:34.908775,2022-08-01 10:46:34.908775,0.0,SELECT,4716.0
5,2100,600,2022-08-01 10:46:34.924238,2022-08-01 10:46:57.044721,22.120483,INSERT,4716.0
5,2100,600,2022-08-01 10:46:57.044721,2022-08-01 10:46:57.044721,0.0,SELECT,4716.0
5,2800,700,2022-08-01 10:46:57.060343,2022-08-01 10:47:25.740062,28.679719,INSERT,4716.0
5,2800,700,2022-08-01 10:47:25.740062,2022-08-01 10:47:25.740062,0.0,SELECT,4716.0
5,3600,800,2022-08-01 10:47:25.755534,2022-08-01 10:47:55.328398,29.572864,INSERT,4716.0
5,3600,800,2022-08-01 10:47:55.344053,2022-08-01 10:47:55.344053,0.0,SELECT,4716.0
5,4500,900,2022-08-01 10:47:55.344053,2022-08-01 10:48:28.512272,33.168219,INSERT,4716.0
5,4500,900,2022-08-01 10:48:28.527744,2022-08-01 10:48:28.527744,0.0,SELECT,4716.0
5,5500,1000,2022-08-01 10:48:28.543352,2022-08-01 10:49:05.477018,36.933666,INSERT,4716.0
5,5500,1000,2022-08-01 10:49:05.492642,2022-08-01 10:49:05.492642,0.0,SELECT,4716.0
5,6600,1100,2022-08-01 10:49:05.492642,2022-08-01 10:49:49.497942,44.0053,INSERT,4716.0
5,6600,1100,2022-08-01 10:49:49.513608,2022-08-01 10:49:49.513608,0.0,SELECT,4716.0
5,7800,1200,2022-08-01 10:49:49.529230,2022-08-01 10:50:33.895595,44.366365,INSERT,4716.0
5,7800,1200,2022-08-01 10:50:33.895595,2022-08-01 10:50:33.911206,0.015611,SELECT,4716.0
5,9100,1300,2022-08-01 10:50:33.911206,2022-08-01 10:51:21.836222,47.925016,INSERT,4716.0
5,9100,1300,2022-08-01 10:51:21.836222,2022-08-01 10:51:21.836222,0.0,SELECT,4716.0
5,10500,1400,2022-08-01 10:51:21.851651,2022-08-01 10:52:13.586471,51.73482,INSERT,4716.0
5,10500,1400,2022-08-01 10:52:13.601901,2022-08-01 10:52:13.617520,0.015619,SELECT,4716.0
5,12000,1500,2022-08-01 10:52:13.617520,2022-08-01 10:53:08.932417,55.314897,INSERT,4716.0
5,12000,1500,2022-08-01 10:53:08.932417,2022-08-01 10:53:08.932417,0.0,SELECT,4716.0
5,13600,1600,2022-08-01 10:53:08.932417,2022-08-01 10:54:08.165635,59.233218,INSERT,4716.0
5,13600,1600,2022-08-01 10:54:08.181223,2022-08-01 10:54:08.196843,0.01562,SELECT,4716.0
5,15300,1700,2022-08-01 10:54:08.196843,2022-08-01 10:55:12.039768,63.842925,INSERT,4716.0
5,15300,1700,2022-08-01 10:55:12.055434,2022-08-01 10:55:12.055434,0.0,SELECT,4716.0
5,17100,1800,2022-08-01 10:55:12.055434,2022-08-01 10:56:22.253017,70.197583,INSERT,4716.0
5,17100,1800,2022-08-01 10:56:22.253017,2022-08-01 10:56:22.284091,0.031074,SELECT,4716.0
5,19000,1900,2022-08-01 10:56:22.284091,2022-08-01 10:57:37.982767,75.698676,INSERT,4716.0
5,19000,1900,2022-08-01 10:57:37.998221,2022-08-01 10:57:38.013842,0.015621,SELECT,4716.0
5,21000,2000,2022-08-01 10:57:38.029461,2022-08-01 10:58:51.785976,73.756515,INSERT,4716.0
5,21000,2000,2022-08-01 10:58:51.801408,2022-08-01 10:58:51.817052,0.015644,SELECT,4716.0
5,23100,2100,2022-08-01 10:58:51.832674,2022-08-01 11:00:10.809956,78.977282,INSERT,4716.0
5,23100,2100,2022-08-01 11:00:10.823474,2022-08-01 11:00:10.839105,0.015631,SELECT,4716.0
5,25300,2200,2022-08-01 11:00:10.854727,2022-08-01 11:01:32.198092,81.343365,INSERT,4716.0
5,25300,2200,2022-08-01 11:01:32.198092,2022-08-01 11:01:32.229176,0.031084,SELECT,4716.0
5,27600,2300,2022-08-01 11:01:32.229176,2022-08-01 11:02:57.342749,85.113573,INSERT,4716.0
5,27600,2300,2022-08-01 11:02:57.358410,2022-08-01 11:02:57.389642,0.031232,SELECT,4716.0
5,30000,2400,2022-08-01 11:02:57.389642,2022-08-01 11:04:26.270625,88.880983,INSERT,4716.0
5,30000,2400,2022-08-01 11:04:26.270625,2022-08-01 11:04:26.301834,0.031209,SELECT,4716.0
5,32500,2500,2022-08-01 11:04:26.301834,2022-08-01 11:05:58.439310,92.137476,INSERT,4716.0
5,32500,2500,2022-08-01 11:05:58.454734,2022-08-01 11:05:58.486014,0.03128,SELECT,4716.0
5,35100,2600,2022-08-01 11:05:58.501636,2022-08-01 11:07:45.456029,106.954393,INSERT,4716.0
5,35100,2600,2022-08-01 11:07:45.471458,2022-08-01 11:07:45.502702,0.031244,SELECT,4716.0
5,37800,2700,2022-08-01 11:07:45.518322,2022-08-01 11:09:31.203897,105.685575,INSERT,4716.0
5,37800,2700,2022-08-01 11:09:31.203897,2022-08-01 11:09:31.250761,0.046864,SELECT,4716.0
5,40600,2800,2022-08-01 11:09:31.250761,2022-08-03 09:53:47.273463,168256.022702,INSERT,4716.0
5,40600,2800,2022-08-03 09:53:47.273463,2022-08-03 09:53:47.289084,0.015621,SELECT,4716.0
5,43500,2900,2022-08-03 09:53:47.289084,2022-08-03 09:55:34.445622,107.156538,INSERT,4716.0
5,43500,2900,2022-08-03 09:55:34.508181,2022-08-03 09:55:34.523522,0.015341,SELECT,4716.0
5,46500,3000,2022-08-03 09:55:34.523522,2022-08-03 09:57:26.282351,111.758829,INSERT,4716.0
5,46500,3000,2022-08-03 09:57:26.282351,2022-08-03 09:57:26.297844,0.015493,SELECT,4716.0
5,49600,3100,2022-08-03 09:57:26.297844,2022-08-03 09:59:20.420,114.122156,INSERT,4716.0
5,49600,3100,2022-08-03 09:59:20.424985,2022-08-03 09:59:20.439945,0.01496,SELECT,4716.0
5,52800,3200,2022-08-03 09:59:20.444932,2022-08-03 10:01:44.409627,143.964695,INSERT,4716.0
5,52800,3200,2022-08-03 10:01:44.413643,2022-08-03 10:01:44.426616,0.012973,SELECT,4716.0
5,56100,3300,2022-08-03 10:01:44.429568,2022-08-03 10:04:16.527407,152.097839,INSERT,4716.0
5,56100,3300,2022-08-03 10:04:16.532395,2022-08-03 10:04:16.552348,0.019953,SELECT,4716.0
5,59500,3400,2022-08-03 10:04:16.556331,2022-08-03 10:06:30.622445,134.066114,INSERT,4716.0
5,59500,3400,2022-08-03 10:06:30.626433,2022-08-03 10:06:30.644384,0.017951,SELECT,4716.0
5,63000,3500,2022-08-03 10:06:30.651366,2022-08-03 10:08:39.931902,129.280536,INSERT,4716.0
5,63000,3500,2022-08-03 10:08:39.935891,2022-08-03 10:08:39.955837,0.019946,SELECT,4716.0
5,66600,3600,2022-08-03 10:08:39.961854,2022-08-03 10:10:53.057050,133.095196,INSERT,4716.0
5,66600,3600,2022-08-03 10:10:53.060900,2022-08-03 10:10:53.075860,0.01496,SELECT,4716.0
5,70300,3700,2022-08-03 10:10:53.079851,2022-08-03 10:13:09.694166,136.614315,INSERT,4716.0
5,70300,3700,2022-08-03 10:13:09.711127,2022-08-03 10:13:09.743040,0.031913,SELECT,4716.0
5,74100,3800,2022-08-03 10:13:09.747029,2022-08-03 10:15:37.293942,147.546913,INSERT,4716.0
5,74100,3800,2022-08-03 10:15:37.309926,2022-08-03 10:15:37.339841,0.029915,SELECT,4716.0
5,78000,3900,2022-08-03 10:15:37.343827,2022-08-03 10:18:04.089884,146.746057,INSERT,4716.0
5,78000,3900,2022-08-03 10:18:04.106845,2022-08-03 10:18:04.138758,0.031913,SELECT,4716.0
5,82000,4000,2022-08-03 10:18:04.142748,2022-08-03 10:20:37.492792,153.350044,INSERT,4716.0
5,82000,4000,2022-08-03 10:20:37.509798,2022-08-03 10:20:37.537701,0.027903,SELECT,4716.0
5,86100,4100,2022-08-03 10:20:37.541660,2022-08-03 10:23:09.032158,151.490498,INSERT,4716.0
5,86100,4100,2022-08-03 10:23:09.037145,2022-08-03 10:23:09.057124,0.019979,SELECT,4716.0
5,90300,4200,2022-08-03 10:23:09.061082,2022-08-03 10:25:49.570954,160.509872,INSERT,4716.0
5,90300,4200,2022-08-03 10:25:49.587959,2022-08-03 10:25:49.619820,0.031861,SELECT,4716.0
5,94600,4300,2022-08-03 10:25:49.624807,2022-08-03 10:28:34.971896,165.347089,INSERT,4716.0
5,94600,4300,2022-08-03 10:28:34.988886,2022-08-03 10:28:35.020805,0.031919,SELECT,4716.0
5,99000,4400,2022-08-03 10:28:35.024784,2022-08-03 10:31:17.367246,162.342462,INSERT,4716.0
5,99000,4400,2022-08-03 10:31:17.386203,2022-08-03 10:31:17.422143,0.03594,SELECT,4716.0
5,103500,4500,2022-08-03 10:31:17.426125,2022-08-03 10:34:03.545411,166.119286,INSERT,4820.0
5,103500,4500,2022-08-03 10:34:03.549402,2022-08-03 10:34:03.574335,0.024933,SELECT,4820.0
5,108100,4600,2022-08-03 10:34:03.578324,2022-08-03 10:36:58.268745,174.690421,INSERT,5032.0
5,108100,4600,2022-08-03 10:36:58.276716,2022-08-03 10:36:58.301684,0.024968,SELECT,5032.0
5,112800,4700,2022-08-03 10:36:58.306635,2022-08-03 10:39:57.195994,178.889359,INSERT,5252.0
5,112800,4700,2022-08-03 10:39:57.211944,2022-08-03 10:39:57.246847,0.034903,SELECT,5252.0
5,117600,4800,2022-08-03 10:39:57.251834,2022-08-03 10:42:54.705313,177.453479,INSERT,5476.0
5,117600,4800,2022-08-03 10:42:54.709881,2022-08-03 10:42:54.737806,0.027925,SELECT,5476.0
5,122500,4900,2022-08-03 10:42:54.742793,2022-08-03 10:45:55.887048,181.144255,INSERT,5708.0
5,122500,4900,2022-08-03 10:45:55.907037,2022-08-03 10:45:55.946915,0.039878,SELECT,5708.0
6,100,100,2022-08-03 10:45:56.033766,2022-08-03 10:45:59.778415,3.744649,INSERT,5708.0
6,100,100,2022-08-03 10:45:59.780412,2022-08-03 10:45:59.780412,0.0,SELECT,5708.0
6,300,200,2022-08-03 10:45:59.782406,2022-08-03 10:46:07.133005,7.350599,INSERT,5708.0
6,300,200,2022-08-03 10:46:07.140991,2022-08-03 10:46:07.140991,0.0,SELECT,5708.0
6,600,300,2022-08-03 10:46:07.146975,2022-08-03 10:46:18.205606,11.058631,INSERT,5708.0
6,600,300,2022-08-03 10:46:18.213641,2022-08-03 10:46:18.214627,0.000986,SELECT,5708.0
6,1000,400,2022-08-03 10:46:18.220576,2022-08-03 10:46:33.094122,14.873546,INSERT,5708.0
6,1000,400,2022-08-03 10:46:33.102109,2022-08-03 10:46:33.103105,0.000996,SELECT,5708.0
6,1500,500,2022-08-03 10:46:33.109090,2022-08-03 10:46:53.079184,19.970094,INSERT,5708.0
6,1500,500,2022-08-03 10:46:53.081159,2022-08-03 10:46:53.082166,0.001007,SELECT,5708.0
6,2100,600,2022-08-03 10:46:53.083153,2022-08-03 10:47:16.538209,23.455056,INSERT,5708.0
6,2100,600,2022-08-03 10:47:16.541203,2022-08-03 10:47:16.542199,0.000996,SELECT,5708.0
6,2800,700,2022-08-03 10:47:16.544194,2022-08-03 10:47:45.787039,29.242845,INSERT,5708.0
