cols,rows,inserted_rows,start_op,end_op,time_diff,operation
3,94600,4300,2023-02-03 07:42:21.915712,2023-02-03 07:42:22.158591,0.242879,INSERT
3,94600,4300,2023-02-03 07:42:22.165573,2023-02-03 07:42:22.166571,0.000998,SELECT
3,99000,4400,2023-02-03 07:42:22.174549,2023-02-03 07:42:22.475745,0.301196,INSERT
3,99000,4400,2023-02-03 07:42:22.483723,2023-02-03 07:42:22.483723,0.0,SELECT
3,103500,4500,2023-02-03 07:42:22.492699,2023-02-03 07:42:22.771953,0.279254,INSERT
3,103500,4500,2023-02-03 07:42:22.780927,2023-02-03 07:42:22.780927,0.0,SELECT
3,108100,4600,2023-02-03 07:42:22.788906,2023-02-03 07:42:23.075142,0.286236,INSERT
3,108100,4600,2023-02-03 07:42:23.083120,2023-02-03 07:42:23.083120,0.0,SELECT
3,112800,4700,2023-02-03 07:42:23.095251,2023-02-03 07:42:23.361576,0.266325,INSERT
3,112800,4700,2023-02-03 07:42:23.369555,2023-02-03 07:42:23.369555,0.0,SELECT
3,117600,4800,2023-02-03 07:42:23.378531,2023-02-03 07:42:23.639282,0.260751,INSERT
3,117600,4800,2023-02-03 07:42:23.648608,2023-02-03 07:42:23.648608,0.0,SELECT
3,122500,4900,2023-02-03 07:42:23.658581,2023-02-03 07:42:23.934666,0.276085,INSERT
3,122500,4900,2023-02-03 07:42:23.943643,2023-02-03 07:42:23.944640,0.000997,SELECT
4,100,100,2023-02-03 07:42:23.954613,2023-02-03 07:42:23.961622,0.007009,INSERT
4,100,100,2023-02-03 07:42:23.963588,2023-02-03 07:42:23.964586,0.000998,SELECT
4,300,200,2023-02-03 07:42:23.965584,2023-02-03 07:42:23.976554,0.01097,INSERT
4,300,200,2023-02-03 07:42:23.978549,2023-02-03 07:42:23.978549,0.0,SELECT
4,600,300,2023-02-03 07:42:23.980543,2023-02-03 07:42:23.996501,0.015958,INSERT
4,600,300,2023-02-03 07:42:23.998495,2023-02-03 07:42:23.998495,0.0,SELECT
4,1000,400,2023-02-03 07:42:23.999493,2023-02-03 07:42:24.022432,0.022939,INSERT
4,1000,400,2023-02-03 07:42:24.023429,2023-02-03 07:42:24.024426,0.000997,SELECT
4,1500,500,2023-02-03 07:42:24.025423,2023-02-03 07:42:24.053349,0.027926,INSERT
4,1500,500,2023-02-03 07:42:24.055343,2023-02-03 07:42:24.055343,0.0,SELECT
4,2100,600,2023-02-03 07:42:24.057338,2023-02-03 07:42:24.090250,0.032912,INSERT
4,2100,600,2023-02-03 07:42:24.091248,2023-02-03 07:42:24.091248,0.0,SELECT
4,2800,700,2023-02-03 07:42:24.093241,2023-02-03 07:42:24.133136,0.039895,INSERT
4,2800,700,2023-02-03 07:42:24.134133,2023-02-03 07:42:24.135131,0.000998,SELECT
4,3600,800,2023-02-03 07:42:24.136127,2023-02-03 07:42:24.184,0.047873,INSERT
4,3600,800,2023-02-03 07:42:24.185994,2023-02-03 07:42:24.185994,0.0,SELECT
4,4500,900,2023-02-03 07:42:24.187989,2023-02-03 07:42:24.236859,0.04887,INSERT
4,4500,900,2023-02-03 07:42:24.238853,2023-02-03 07:42:24.238853,0.0,SELECT
4,5500,1000,2023-02-03 07:42:24.240847,2023-02-03 07:42:24.292709,0.051862,INSERT
4,5500,1000,2023-02-03 07:42:24.294703,2023-02-03 07:42:24.294703,0.0,SELECT
4,6600,1100,2023-02-03 07:42:24.296698,2023-02-03 07:42:24.354543,0.057845,INSERT
4,6600,1100,2023-02-03 07:42:24.356538,2023-02-03 07:42:24.357536,0.000998,SELECT
4,7800,1200,2023-02-03 07:42:24.359530,2023-02-03 07:42:24.425354,0.065824,INSERT
4,7800,1200,2023-02-03 07:42:24.427349,2023-02-03 07:42:24.428347,0.000998,SELECT
4,9100,1300,2023-02-03 07:42:24.430341,2023-02-03 07:42:24.508133,0.077792,INSERT
4,9100,1300,2023-02-03 07:42:24.510128,2023-02-03 07:42:24.511127,0.000999,SELECT
4,10500,1400,2023-02-03 07:42:24.514116,2023-02-03 07:42:24.596896,0.08278,INSERT
4,10500,1400,2023-02-03 07:42:24.598890,2023-02-03 07:42:24.598890,0.0,SELECT
4,12000,1500,2023-02-03 07:42:24.602895,2023-02-03 07:42:24.716269,0.113374,INSERT
4,12000,1500,2023-02-03 07:42:24.719262,2023-02-03 07:42:24.720260,0.000998,SELECT
4,13600,1600,2023-02-03 07:42:24.723251,2023-02-03 07:42:24.824801,0.10155,INSERT
4,13600,1600,2023-02-03 07:42:24.826798,2023-02-03 07:42:24.826798,0.0,SELECT
4,15300,1700,2023-02-03 07:42:24.829787,2023-02-03 07:42:24.941490,0.111703,INSERT
4,15300,1700,2023-02-03 07:42:24.944481,2023-02-03 07:42:24.944481,0.0,SELECT
4,17100,1800,2023-02-03 07:42:24.947472,2023-02-03 07:42:25.059318,0.111846,INSERT
4,17100,1800,2023-02-03 07:42:25.061311,2023-02-03 07:42:25.062309,0.000998,SELECT
4,19000,1900,2023-02-03 07:42:25.064303,2023-02-03 07:42:25.176004,0.111701,INSERT
4,19000,1900,2023-02-03 07:42:25.178996,2023-02-03 07:42:25.178996,0.0,SELECT
4,21000,2000,2023-02-03 07:42:25.182995,2023-02-03 07:42:25.301520,0.118525,INSERT
4,21000,2000,2023-02-03 07:42:25.304513,2023-02-03 07:42:25.304513,0.0,SELECT
4,23100,2100,2023-02-03 07:42:25.308501,2023-02-03 07:42:25.463253,0.154752,INSERT
4,23100,2100,2023-02-03 07:42:25.466245,2023-02-03 07:42:25.467242,0.000997,SELECT
4,25300,2200,2023-02-03 07:42:25.470235,2023-02-03 07:42:25.610858,0.140623,INSERT
4,25300,2200,2023-02-03 07:42:25.614848,2023-02-03 07:42:25.614848,0.0,SELECT
4,27600,2300,2023-02-03 07:42:25.618837,2023-02-03 07:42:25.838251,0.219414,INSERT
4,27600,2300,2023-02-03 07:42:25.843239,2023-02-03 07:42:25.844236,0.000997,SELECT
4,30000,2400,2023-02-03 07:42:25.849222,2023-02-03 07:42:26.104539,0.255317,INSERT
4,30000,2400,2023-02-03 07:42:26.108528,2023-02-03 07:42:26.108528,0.0,SELECT
4,32500,2500,2023-02-03 07:42:26.113515,2023-02-03 07:42:26.302010,0.188495,INSERT
4,32500,2500,2023-02-03 07:42:26.306998,2023-02-03 07:42:26.307997,0.000999,SELECT
4,35100,2600,2023-02-03 07:42:26.312981,2023-02-03 07:42:26.465806,0.152825,INSERT
4,35100,2600,2023-02-03 07:42:26.469795,2023-02-03 07:42:26.469795,0.0,SELECT
4,37800,2700,2023-02-03 07:42:26.473785,2023-02-03 07:42:26.655300,0.181515,INSERT
4,37800,2700,2023-02-03 07:42:26.660287,2023-02-03 07:42:26.661283,0.000996,SELECT
4,40600,2800,2023-02-03 07:42:26.669263,2023-02-03 07:42:26.893663,0.2244,INSERT
4,40600,2800,2023-02-03 07:42:26.899651,2023-02-03 07:42:26.900647,0.000996,SELECT
4,43500,2900,2023-02-03 07:42:26.906627,2023-02-03 07:42:27.105231,0.198604,INSERT
4,43500,2900,2023-02-03 07:42:27.110219,2023-02-03 07:42:27.111215,0.000996,SELECT
4,46500,3000,2023-02-03 07:42:27.117201,2023-02-03 07:42:27.312676,0.195475,INSERT
4,46500,3000,2023-02-03 07:42:27.318664,2023-02-03 07:42:27.318664,0.0,SELECT
4,49600,3100,2023-02-03 07:42:27.323647,2023-02-03 07:42:27.516134,0.192487,INSERT
4,49600,3100,2023-02-03 07:42:27.524612,2023-02-03 07:42:27.524612,0.0,SELECT
4,52800,3200,2023-02-03 07:42:27.529594,2023-02-03 07:42:27.712107,0.182513,INSERT
4,52800,3200,2023-02-03 07:42:27.717095,2023-02-03 07:42:27.717095,0.0,SELECT
4,56100,3300,2023-02-03 07:42:27.722081,2023-02-03 07:42:27.905590,0.183509,INSERT
4,56100,3300,2023-02-03 07:42:27.911573,2023-02-03 07:42:27.911573,0.0,SELECT
4,59500,3400,2023-02-03 07:42:27.916559,2023-02-03 07:42:28.153541,0.236982,INSERT
4,59500,3400,2023-02-03 07:42:28.159524,2023-02-03 07:42:28.160522,0.000998,SELECT
4,63000,3500,2023-02-03 07:42:28.166507,2023-02-03 07:42:28.408712,0.242205,INSERT
4,63000,3500,2023-02-03 07:42:28.416685,2023-02-03 07:42:28.416685,0.0,SELECT
4,66600,3600,2023-02-03 07:42:28.429654,2023-02-03 07:42:29.044354,0.6147,INSERT
4,66600,3600,2023-02-03 07:42:29.057318,2023-02-03 07:42:29.059318,0.002,SELECT
4,70300,3700,2023-02-03 07:42:29.078262,2023-02-03 07:42:29.559974,0.481712,INSERT
4,70300,3700,2023-02-03 07:42:29.571946,2023-02-03 07:42:29.572939,0.000993,SELECT
4,74100,3800,2023-02-03 07:42:29.587898,2023-02-03 07:42:30.084902,0.497004,INSERT
4,74100,3800,2023-02-03 07:42:30.097866,2023-02-03 07:42:30.098864,0.000998,SELECT
4,78000,3900,2023-02-03 07:42:30.111830,2023-02-03 07:42:30.493656,0.381826,INSERT
4,78000,3900,2023-02-03 07:42:30.502634,2023-02-03 07:42:30.502634,0.0,SELECT
4,82000,4000,2023-02-03 07:42:30.510612,2023-02-03 07:42:30.777895,0.267283,INSERT
4,82000,4000,2023-02-03 07:42:30.786872,2023-02-03 07:42:30.786872,0.0,SELECT
4,86100,4100,2023-02-03 07:42:30.793854,2023-02-03 07:42:31.034210,0.240356,INSERT
4,86100,4100,2023-02-03 07:42:31.041192,2023-02-03 07:42:31.041192,0.0,SELECT
4,90300,4200,2023-02-03 07:42:31.049170,2023-02-03 07:42:31.284647,0.235477,INSERT
4,90300,4200,2023-02-03 07:42:31.291628,2023-02-03 07:42:31.292626,0.000998,SELECT
4,94600,4300,2023-02-03 07:42:31.299607,2023-02-03 07:42:31.546945,0.247338,INSERT
4,94600,4300,2023-02-03 07:42:31.553927,2023-02-03 07:42:31.554925,0.000998,SELECT
4,99000,4400,2023-02-03 07:42:31.562902,2023-02-03 07:42:31.813864,0.250962,INSERT
4,99000,4400,2023-02-03 07:42:31.820847,2023-02-03 07:42:31.820847,0.0,SELECT
4,103500,4500,2023-02-03 07:42:31.829823,2023-02-03 07:42:32.068712,0.238889,INSERT
4,103500,4500,2023-02-03 07:42:32.076717,2023-02-03 07:42:32.077688,0.000971,SELECT
4,108100,4600,2023-02-03 07:42:32.085693,2023-02-03 07:42:32.327477,0.241784,INSERT
4,108100,4600,2023-02-03 07:42:32.335457,2023-02-03 07:42:32.336454,0.000997,SELECT
4,112800,4700,2023-02-03 07:42:32.345429,2023-02-03 07:42:32.603246,0.257817,INSERT
4,112800,4700,2023-02-03 07:42:32.611226,2023-02-03 07:42:32.612223,0.000997,SELECT
4,117600,4800,2023-02-03 07:42:32.622196,2023-02-03 07:42:32.888483,0.266287,INSERT
4,117600,4800,2023-02-03 07:42:32.897461,2023-02-03 07:42:32.897461,0.0,SELECT
4,122500,4900,2023-02-03 07:42:32.907433,2023-02-03 07:42:33.193668,0.286235,INSERT
4,122500,4900,2023-02-03 07:42:33.202644,2023-02-03 07:42:33.203643,0.000999,SELECT
5,100,100,2023-02-03 07:42:33.214612,2023-02-03 07:42:33.221593,0.006981,INSERT
5,100,100,2023-02-03 07:42:33.223588,2023-02-03 07:42:33.223588,0.0,SELECT
5,300,200,2023-02-03 07:42:33.225583,2023-02-03 07:42:33.236553,0.01097,INSERT
5,300,200,2023-02-03 07:42:33.237551,2023-02-03 07:42:33.237551,0.0,SELECT
5,600,300,2023-02-03 07:42:33.239546,2023-02-03 07:42:33.256500,0.016954,INSERT
5,600,300,2023-02-03 07:42:33.257498,2023-02-03 07:42:33.257498,0.0,SELECT
5,1000,400,2023-02-03 07:42:33.259492,2023-02-03 07:42:33.281433,0.021941,INSERT
5,1000,400,2023-02-03 07:42:33.282431,2023-02-03 07:42:33.283428,0.000997,SELECT
5,1500,500,2023-02-03 07:42:33.284426,2023-02-03 07:42:33.312356,0.02793,INSERT
5,1500,500,2023-02-03 07:42:33.330266,2023-02-03 07:42:33.330266,0.0,SELECT
5,2100,600,2023-02-03 07:42:33.332261,2023-02-03 07:42:33.366170,0.033909,INSERT
5,2100,600,2023-02-03 07:42:33.368164,2023-02-03 07:42:33.368164,0.0,SELECT
5,2800,700,2023-02-03 07:42:33.370159,2023-02-03 07:42:33.411033,0.040874,INSERT
5,2800,700,2023-02-03 07:42:33.412030,2023-02-03 07:42:33.412030,0.0,SELECT
5,3600,800,2023-02-03 07:42:33.414025,2023-02-03 07:42:33.458904,0.044879,INSERT
5,3600,800,2023-02-03 07:42:33.459902,2023-02-03 07:42:33.460900,0.000998,SELECT
5,4500,900,2023-02-03 07:42:33.461897,2023-02-03 07:42:33.511764,0.049867,INSERT
5,4500,900,2023-02-03 07:42:33.513266,2023-02-03 07:42:33.513266,0.0,SELECT
5,5500,1000,2023-02-03 07:42:33.515261,2023-02-03 07:42:33.571112,0.055851,INSERT
5,5500,1000,2023-02-03 07:42:33.573107,2023-02-03 07:42:33.573107,0.0,SELECT
5,6600,1100,2023-02-03 07:42:33.575100,2023-02-03 07:42:33.634941,0.059841,INSERT
5,6600,1100,2023-02-03 07:42:33.636935,2023-02-03 07:42:33.637934,0.000999,SELECT
5,7800,1200,2023-02-03 07:42:33.638931,2023-02-03 07:42:33.708744,0.069813,INSERT
5,7800,1200,2023-02-03 07:42:33.710738,2023-02-03 07:42:33.710738,0.0,SELECT
5,9100,1300,2023-02-03 07:42:33.712740,2023-02-03 07:42:33.804491,0.091751,INSERT
5,9100,1300,2023-02-03 07:42:33.807486,2023-02-03 07:42:33.807486,0.0,SELECT
5,10500,1400,2023-02-03 07:42:33.810475,2023-02-03 07:42:33.911209,0.100734,INSERT
5,10500,1400,2023-02-03 07:42:33.914204,2023-02-03 07:42:33.914204,0.0,SELECT
5,12000,1500,2023-02-03 07:42:33.917196,2023-02-03 07:42:34.017925,0.100729,INSERT
5,12000,1500,2023-02-03 07:42:34.020917,2023-02-03 07:42:34.021921,0.001004,SELECT
5,13600,1600,2023-02-03 07:42:34.024908,2023-02-03 07:42:34.137297,0.112389,INSERT
5,13600,1600,2023-02-03 07:42:34.140288,2023-02-03 07:42:34.140288,0.0,SELECT
5,15300,1700,2023-02-03 07:42:34.143280,2023-02-03 07:42:34.239096,0.095816,INSERT
5,15300,1700,2023-02-03 07:42:34.242088,2023-02-03 07:42:34.242088,0.0,SELECT
5,17100,1800,2023-02-03 07:42:34.245081,2023-02-03 07:42:34.348804,0.103723,INSERT
5,17100,1800,2023-02-03 07:42:34.351796,2023-02-03 07:42:34.352794,0.000998,SELECT
5,19000,1900,2023-02-03 07:42:34.356782,2023-02-03 07:42:34.505384,0.148602,INSERT
5,19000,1900,2023-02-03 07:42:34.509374,2023-02-03 07:42:34.509374,0.0,SELECT
5,21000,2000,2023-02-03 07:42:34.513364,2023-02-03 07:42:34.669720,0.156356,INSERT
5,21000,2000,2023-02-03 07:42:34.673690,2023-02-03 07:42:34.674688,0.000998,SELECT
5,23100,2100,2023-02-03 07:42:34.678678,2023-02-03 07:42:34.815311,0.136633,INSERT
5,23100,2100,2023-02-03 07:42:34.819301,2023-02-03 07:42:34.819301,0.0,SELECT
5,25300,2200,2023-02-03 07:42:34.822292,2023-02-03 07:42:34.976880,0.154588,INSERT
5,25300,2200,2023-02-03 07:42:34.981870,2023-02-03 07:42:34.981870,0.0,SELECT
5,27600,2300,2023-02-03 07:42:34.986855,2023-02-03 07:42:35.156956,0.170101,INSERT
5,27600,2300,2023-02-03 07:42:35.161945,2023-02-03 07:42:35.161945,0.0,SELECT
5,30000,2400,2023-02-03 07:42:35.166931,2023-02-03 07:42:35.341407,0.174476,INSERT
5,30000,2400,2023-02-03 07:42:35.345399,2023-02-03 07:42:35.346395,0.000996,SELECT
5,32500,2500,2023-02-03 07:42:35.351381,2023-02-03 07:42:35.537127,0.185746,INSERT
5,32500,2500,2023-02-03 07:42:35.542114,2023-02-03 07:42:35.543112,0.000998,SELECT
5,35100,2600,2023-02-03 07:42:35.547104,2023-02-03 07:42:35.703192,0.156088,INSERT
5,35100,2600,2023-02-03 07:42:35.707182,2023-02-03 07:42:35.708179,0.000997,SELECT
5,37800,2700,2023-02-03 07:42:35.711170,2023-02-03 07:42:35.888982,0.177812,INSERT
5,37800,2700,2023-02-03 07:42:35.893973,2023-02-03 07:42:35.893973,0.0,SELECT
5,40600,2800,2023-02-03 07:42:35.898956,2023-02-03 07:42:36.123357,0.224401,INSERT
5,40600,2800,2023-02-03 07:42:36.128347,2023-02-03 07:42:36.128347,0.0,SELECT
5,43500,2900,2023-02-03 07:42:36.133329,2023-02-03 07:42:36.328213,0.194884,INSERT
5,43500,2900,2023-02-03 07:42:36.333200,2023-02-03 07:42:36.333200,0.0,SELECT
5,46500,3000,2023-02-03 07:42:36.339186,2023-02-03 07:42:36.574554,0.235368,INSERT
5,46500,3000,2023-02-03 07:42:36.580541,2023-02-03 07:42:36.580541,0.0,SELECT
5,49600,3100,2023-02-03 07:42:36.586523,2023-02-03 07:42:36.793967,0.207444,INSERT
5,49600,3100,2023-02-03 07:42:36.798954,2023-02-03 07:42:36.798954,0.0,SELECT
5,52800,3200,2023-02-03 07:42:36.803941,2023-02-03 07:42:37.063252,0.259311,INSERT
5,52800,3200,2023-02-03 07:42:37.071230,2023-02-03 07:42:37.071230,0.0,SELECT
5,56100,3300,2023-02-03 07:42:37.084196,2023-02-03 07:42:37.347690,0.263494,INSERT
5,56100,3300,2023-02-03 07:42:37.352677,2023-02-03 07:42:37.352677,0.0,SELECT
5,59500,3400,2023-02-03 07:42:37.358663,2023-02-03 07:42:37.669830,0.311167,INSERT
5,59500,3400,2023-02-03 07:42:37.677809,2023-02-03 07:42:37.678807,0.000998,SELECT
5,63000,3500,2023-02-03 07:42:37.686784,2023-02-03 07:42:38.064774,0.37799,INSERT
5,63000,3500,2023-02-03 07:42:38.072753,2023-02-03 07:42:38.072753,0.0,SELECT
5,66600,3600,2023-02-03 07:42:38.079737,2023-02-03 07:42:38.423230,0.343493,INSERT
5,66600,3600,2023-02-03 07:42:38.433206,2023-02-03 07:42:38.434204,0.000998,SELECT
5,70300,3700,2023-02-03 07:42:38.447167,2023-02-03 07:42:38.785926,0.338759,INSERT
5,70300,3700,2023-02-03 07:42:38.791911,2023-02-03 07:42:38.791911,0.0,SELECT
5,74100,3800,2023-02-03 07:42:38.798891,2023-02-03 07:42:39.124186,0.325295,INSERT
5,74100,3800,2023-02-03 07:42:39.132168,2023-02-03 07:42:39.133163,0.000995,SELECT
5,78000,3900,2023-02-03 07:42:39.142140,2023-02-03 07:42:39.456301,0.314161,INSERT
5,78000,3900,2023-02-03 07:42:39.466272,2023-02-03 07:42:39.466272,0.0,SELECT
5,82000,4000,2023-02-03 07:42:39.475249,2023-02-03 07:42:39.783424,0.308175,INSERT
5,82000,4000,2023-02-03 07:42:39.794395,2023-02-03 07:42:39.795393,0.000998,SELECT
5,86100,4100,2023-02-03 07:42:39.804370,2023-02-03 07:42:40.124052,0.319682,INSERT
5,86100,4100,2023-02-03 07:42:40.134027,2023-02-03 07:42:40.134027,0.0,SELECT
5,90300,4200,2023-02-03 07:42:40.142993,2023-02-03 07:42:40.454850,0.311857,INSERT
5,90300,4200,2023-02-03 07:42:40.463825,2023-02-03 07:42:40.464822,0.000997,SELECT
5,94600,4300,2023-02-03 07:42:40.473798,2023-02-03 07:42:40.714486,0.240688,INSERT
5,94600,4300,2023-02-03 07:42:40.722465,2023-02-03 07:42:40.722465,0.0,SELECT
5,99000,4400,2023-02-03 07:42:40.730444,2023-02-03 07:42:40.967261,0.236817,INSERT
5,99000,4400,2023-02-03 07:42:40.975239,2023-02-03 07:42:40.975239,0.0,SELECT
5,103500,4500,2023-02-03 07:42:40.983219,2023-02-03 07:42:41.304361,0.321142,INSERT
5,103500,4500,2023-02-03 07:42:41.317325,2023-02-03 07:42:41.318323,0.000998,SELECT
5,108100,4600,2023-02-03 07:42:41.331289,2023-02-03 07:42:41.706284,0.374995,INSERT
5,108100,4600,2023-02-03 07:42:41.716259,2023-02-03 07:42:41.716259,0.0,SELECT
5,112800,4700,2023-02-03 07:42:41.725234,2023-02-03 07:42:42.013936,0.288702,INSERT
5,112800,4700,2023-02-03 07:42:42.022913,2023-02-03 07:42:42.022913,0.0,SELECT
5,117600,4800,2023-02-03 07:42:42.033883,2023-02-03 07:42:42.396294,0.362411,INSERT
5,117600,4800,2023-02-03 07:42:42.406268,2023-02-03 07:42:42.406268,0.0,SELECT
5,122500,4900,2023-02-03 07:42:42.417257,2023-02-03 07:42:42.823584,0.406327,INSERT
5,122500,4900,2023-02-03 07:42:42.836551,2023-02-03 07:42:42.836551,0.0,SELECT
6,100,100,2023-02-03 07:42:42.852509,2023-02-03 07:42:42.862481,0.009972,INSERT
6,100,100,2023-02-03 07:42:42.865473,2023-02-03 07:42:42.867472,0.001999,SELECT
6,300,200,2023-02-03 07:42:42.868463,2023-02-03 07:42:42.885419,0.016956,INSERT
6,300,200,2023-02-03 07:42:42.888413,2023-02-03 07:42:42.888413,0.0,SELECT
6,600,300,2023-02-03 07:42:42.890405,2023-02-03 07:42:42.917335,0.02693,INSERT
6,600,300,2023-02-03 07:42:42.920325,2023-02-03 07:42:42.921322,0.000997,SELECT
6,1000,400,2023-02-03 07:42:42.924315,2023-02-03 07:42:42.959221,0.034906,INSERT
6,1000,400,2023-02-03 07:42:42.962212,2023-02-03 07:42:42.963213,0.001001,SELECT
6,1500,500,2023-02-03 07:42:42.966207,2023-02-03 07:42:43.009089,0.042882,INSERT
6,1500,500,2023-02-03 07:42:43.013080,2023-02-03 07:42:43.013080,0.0,SELECT
6,2100,600,2023-02-03 07:42:43.017067,2023-02-03 07:42:43.076907,0.05984,INSERT
6,2100,600,2023-02-03 07:42:43.080897,2023-02-03 07:42:43.081894,0.000997,SELECT
6,2800,700,2023-02-03 07:42:43.085882,2023-02-03 07:42:43.157692,0.07181,INSERT
6,2800,700,2023-02-03 07:42:43.172650,2023-02-03 07:42:43.172650,0.0,SELECT
6,3600,800,2023-02-03 07:42:43.178635,2023-02-03 07:42:43.251440,0.072805,INSERT
6,3600,800,2023-02-03 07:42:43.254435,2023-02-03 07:42:43.254435,0.0,SELECT
6,4500,900,2023-02-03 07:42:43.258422,2023-02-03 07:42:43.336214,0.077792,INSERT
6,4500,900,2023-02-03 07:42:43.340203,2023-02-03 07:42:43.341211,0.001008,SELECT
6,5500,1000,2023-02-03 07:42:43.343195,2023-02-03 07:42:43.431958,0.088763,INSERT
6,5500,1000,2023-02-03 07:42:43.434949,2023-02-03 07:42:43.435948,0.000999,SELECT
6,6600,1100,2023-02-03 07:42:43.438939,2023-02-03 07:42:43.528699,0.08976,INSERT
6,6600,1100,2023-02-03 07:42:43.531691,2023-02-03 07:42:43.531691,0.0,SELECT
6,7800,1200,2023-02-03 07:42:43.535681,2023-02-03 07:42:43.631324,0.095643,INSERT
6,7800,1200,2023-02-03 07:42:43.634316,2023-02-03 07:42:43.634316,0.0,SELECT
6,9100,1300,2023-02-03 07:42:43.638312,2023-02-03 07:42:43.742029,0.103717,INSERT
6,9100,1300,2023-02-03 07:42:43.746018,2023-02-03 07:42:43.746018,0.0,SELECT
6,10500,1400,2023-02-03 07:42:43.750006,2023-02-03 07:42:43.858254,0.108248,INSERT
6,10500,1400,2023-02-03 07:42:43.861246,2023-02-03 07:42:43.862243,0.000997,SELECT
6,12000,1500,2023-02-03 07:42:43.865234,2023-02-03 07:42:43.979450,0.114216,INSERT
6,12000,1500,2023-02-03 07:42:43.982442,2023-02-03 07:42:43.982442,0.0,SELECT
6,13600,1600,2023-02-03 07:42:43.985436,2023-02-03 07:42:44.148001,0.162565,INSERT
6,13600,1600,2023-02-03 07:42:44.152988,2023-02-03 07:42:44.152988,0.0,SELECT
6,15300,1700,2023-02-03 07:42:44.159967,2023-02-03 07:42:44.308570,0.148603,INSERT
6,15300,1700,2023-02-03 07:42:44.311566,2023-02-03 07:42:44.312561,0.000995,SELECT
6,17100,1800,2023-02-03 07:42:44.316550,2023-02-03 07:42:44.456178,0.139628,INSERT
6,17100,1800,2023-02-03 07:42:44.460170,2023-02-03 07:42:44.460170,0.0,SELECT
6,19000,1900,2023-02-03 07:42:44.464158,2023-02-03 07:42:44.614752,0.150594,INSERT
6,19000,1900,2023-02-03 07:42:44.618742,2023-02-03 07:42:44.618742,0.0,SELECT
6,21000,2000,2023-02-03 07:42:44.621735,2023-02-03 07:42:44.738422,0.116687,INSERT
6,21000,2000,2023-02-03 07:42:44.741414,2023-02-03 07:42:44.741414,0.0,SELECT
6,23100,2100,2023-02-03 07:42:44.745404,2023-02-03 07:42:44.878049,0.132645,INSERT
6,23100,2100,2023-02-03 07:42:44.881041,2023-02-03 07:42:44.881041,0.0,SELECT
6,25300,2200,2023-02-03 07:42:44.884033,2023-02-03 07:42:45.020575,0.136542,INSERT
6,25300,2200,2023-02-03 07:42:45.024564,2023-02-03 07:42:45.024564,0.0,SELECT
6,27600,2300,2023-02-03 07:42:45.028120,2023-02-03 07:42:45.167721,0.139601,INSERT
6,27600,2300,2023-02-03 07:42:45.170714,2023-02-03 07:42:45.171712,0.000998,SELECT
6,30000,2400,2023-02-03 07:42:45.174703,2023-02-03 07:42:45.318318,0.143615,INSERT
6,30000,2400,2023-02-03 07:42:45.322309,2023-02-03 07:42:45.322309,0.0,SELECT
6,32500,2500,2023-02-03 07:42:45.326297,2023-02-03 07:42:45.472907,0.14661,INSERT
6,32500,2500,2023-02-03 07:42:45.476896,2023-02-03 07:42:45.476896,0.0,SELECT
6,35100,2600,2023-02-03 07:42:45.480886,2023-02-03 07:42:45.629213,0.148327,INSERT
6,35100,2600,2023-02-03 07:42:45.633202,2023-02-03 07:42:45.633202,0.0,SELECT
6,37800,2700,2023-02-03 07:42:45.637194,2023-02-03 07:42:45.793778,0.156584,INSERT
6,37800,2700,2023-02-03 07:42:45.800761,2023-02-03 07:42:45.800761,0.0,SELECT
6,40600,2800,2023-02-03 07:42:45.804749,2023-02-03 07:42:46.015187,0.210438,INSERT
6,40600,2800,2023-02-03 07:42:46.021173,2023-02-03 07:42:46.021173,0.0,SELECT
6,43500,2900,2023-02-03 07:42:46.027155,2023-02-03 07:42:46.244573,0.217418,INSERT
6,43500,2900,2023-02-03 07:42:46.249560,2023-02-03 07:42:46.249560,0.0,SELECT
6,46500,3000,2023-02-03 07:42:46.254547,2023-02-03 07:42:46.428083,0.173536,INSERT
6,46500,3000,2023-02-03 07:42:46.432072,2023-02-03 07:42:46.433069,0.000997,SELECT
6,49600,3100,2023-02-03 07:42:46.437058,2023-02-03 07:42:46.619571,0.182513,INSERT
6,49600,3100,2023-02-03 07:42:46.624557,2023-02-03 07:42:46.625556,0.000999,SELECT
6,52800,3200,2023-02-03 07:42:46.630542,2023-02-03 07:42:46.821933,0.191391,INSERT
6,52800,3200,2023-02-03 07:42:46.826912,2023-02-03 07:42:46.826912,0.0,SELECT
6,56100,3300,2023-02-03 07:42:46.832896,2023-02-03 07:42:47.023387,0.190491,INSERT
6,56100,3300,2023-02-03 07:42:47.028374,2023-02-03 07:42:47.028374,0.0,SELECT
6,59500,3400,2023-02-03 07:42:47.033361,2023-02-03 07:42:47.226361,0.193,INSERT
6,59500,3400,2023-02-03 07:42:47.231347,2023-02-03 07:42:47.232343,0.000996,SELECT
